content_id,client_id,baseline_score,reason_code,impressions_90d,ctr,days_since_last_update,is_declining_label
content_2dd579b85ce7,client_d029fa3a95,0,no_flag,8255,0.35,20,0
content_f8a2a1141001,client_4e07408562,0,no_flag,2540,0.24,7,0
content_a3ac8d6f1b59,client_d029fa3a95,0,no_flag,66,0.0,20,0
content_3693ab0b0f2f,client_19581e27de,0,no_flag,7726,0.17,104,0
content_15417e40f6c5,client_9400f1b21c,0,no_flag,812,0.37,20,1
content_38d75361615f,client_8527a891e2,0,no_flag,19,0.0,104,0
content_e674ca53c514,client_19581e27de,0,low_ctr_visible_page,10764,0.05,20,0
content_ee6b25664a03,client_8527a891e2,0,low_ctr_visible_page,691,0.0,102,0
content_86b54ac8ca0f,client_bbb965ab0c,0,no_flag,316,0.32,20,0
content_9d273aaeddf2,client_19581e27de,0,no_flag,30328,0.22,104,1
content_381159cd853e,client_7f2253d7e2,0,no_flag,7174,0.91,20,1
content_06781cbfbf9d,client_e629fa6598,0,no_flag,126,0.0,20,1
content_c65d68918a17,client_6208ef0f77,0,no_flag,758,0.26,20,1
content_141a4af0e27a,client_8722616204,0,no_flag,26,0.0,8,1
content_059f45543c92,client_d4735e3a26,0,no_flag,3,0.0,20,0
content_1923c22c3833,client_19581e27de,0,no_flag,293,0.0,104,1
content_5e7022bc6783,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_6a4a7b5b75cf,client_6208ef0f77,0,no_flag,8477,0.81,104,1
content_5eb326931551,client_19581e27de,0,low_ctr_visible_page,3140,0.06,104,1
content_f04ff50b05fd,client_d029fa3a95,0,no_flag,18,0.0,20,0
content_3c2e35e1bb6f,client_19581e27de,0,no_flag,130,0.0,22,0
content_a553f5358ee1,client_8527a891e2,0,no_flag,5,0.0,20,0
content_a498b30af4f7,client_4e07408562,0,no_flag,1722,0.46,7,0
content_4b907ccca95c,client_6208ef0f77,0,no_flag,42,0.0,104,1
content_57c7694dea13,client_19581e27de,0,low_ctr_visible_page,2799,0.04,104,1
content_30b460bdbd43,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_afa500c4457d,client_6208ef0f77,0,no_flag,1500,0.2,104,0
content_ea19550656ef,client_3fdba35f04,0,low_ctr_visible_page,2782,0.0,104,1
content_3941aacb4014,client_d029fa3a95,0,no_flag,31,0.0,20,0
content_430d31062b08,client_6208ef0f77,0,no_flag,198,0.51,104,0
content_0ab4206b00b6,client_a88a7902cb,0,no_flag,4114,0.46,20,0
content_7be1f9930cea,client_6208ef0f77,0,low_ctr_visible_page,2470,0.0,104,1
content_db75f42ccc18,client_8722616204,0,no_flag,25,0.0,104,0
content_1287402b44f4,client_4e07408562,0,low_ctr_visible_page,1191,0.0,104,1
content_f86731aaeb01,client_19581e27de,0,no_flag,5516,0.11,20,0
content_18eea043af9c,client_e29c9c180c,0,no_flag,3,0.0,20,0
content_8f496feec94e,client_4e07408562,0,no_flag,5651,0.46,25,0
content_5e798568d56b,client_4e07408562,0,low_ctr_visible_page,539,0.0,13,0
content_bb55d0dab9d9,client_f369cb89fc,0,no_flag,1502,0.07,20,1
content_0129258f56f5,client_a88a7902cb,0,no_flag,23,0.0,20,0
content_9e9ce744212b,client_6208ef0f77,0,no_flag,4045,0.77,104,0
content_bb0b6bfaab24,client_4ec9599fc2,0,no_flag,25,0.0,20,0
content_a88e345b9f1a,client_f369cb89fc,0,no_flag,22,0.0,20,1
content_3f994be4d5c6,client_19581e27de,0,low_ctr_visible_page,742,0.0,104,1
content_d56e49297d86,client_19581e27de,0,no_flag,2602,0.08,20,1
content_d5e1b986b5fa,client_19581e27de,0,low_ctr_visible_page,1606,0.06,104,0
content_7f2e4d6bf2a8,client_3fdba35f04,0,no_flag,2732,0.11,104,1
content_728a2c7a7289,client_19581e27de,0,no_flag,4687,0.09,22,1
content_bdc3c38ee296,client_349c41201b,0,no_flag,23056,1.21,8,1
content_13488c7be55f,client_6208ef0f77,0,no_flag,1435,1.81,20,1
content_70425373a183,client_4e07408562,0,no_flag,3851,0.42,14,0
content_3028bc1d5b23,client_19581e27de,0,no_flag,468,0.21,22,1
content_e5b7ee456c43,client_434c9b5ae5,0,no_flag,2811,0.14,89,1
content_de969330ea8e,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_c64e9d5a094f,client_19581e27de,0,no_flag,472,0.0,104,1
content_22d5b2df365b,client_19581e27de,0,no_flag,5337,0.58,104,0
content_236a15b22de7,client_19581e27de,0,no_flag,291,0.0,22,1
content_d7ab3cb485de,client_19581e27de,0,no_flag,284,0.7,104,1
content_bb1e1c86169b,client_d029fa3a95,0,no_flag,124,0.0,20,0
content_ec2d220d50cb,client_2c624232cd,0,no_flag,522,0.19,22,0
content_fb0d26618a14,client_a88a7902cb,0,no_flag,82,0.0,28,1
content_36d97c9bb0d4,client_e629fa6598,0,no_flag,2288,0.35,22,1
content_4a27c906425e,client_4ec9599fc2,0,no_flag,1,0.0,20,0
content_83278fde2069,client_8722616204,0,no_flag,151,0.0,20,1
content_4c738c0e3278,client_a88a7902cb,0,no_flag,404,0.0,28,1
content_ecaff68e21e3,client_19581e27de,0,no_flag,9594,0.14,20,1
content_1fedb6a2a17b,client_6208ef0f77,0,no_flag,21716,0.16,104,0
content_3a4099af9765,client_434c9b5ae5,0,no_flag,194,0.0,8,1
content_b606ab58bba1,client_e29c9c180c,0,no_flag,4,0.0,20,0
content_43ece7c994ed,client_19581e27de,0,no_flag,1014,0.1,104,1
content_b27487ab3b2d,client_19581e27de,0,no_flag,439,0.23,104,1
content_cfc94340dfe8,client_3fdba35f04,0,no_flag,4373,0.18,14,0
content_c099820b953c,client_f74efabef1,0,low_ctr_visible_page,1632,0.06,20,0
content_5c1b54ac0cd5,client_19581e27de,0,no_flag,2785,0.25,104,1
content_d043cd4bb07b,client_19581e27de,0,low_ctr_visible_page,691,0.0,20,1
content_8546262087fe,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_e9fcef348936,client_b4944c6ff0,0,no_flag,33707,0.15,20,0
content_309579ce6290,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_9c6ded8b1808,client_19581e27de,0,no_flag,1036,0.39,22,0
content_a1c4525abad0,client_9f14025af0,0,no_flag,39,0.0,20,1
content_a86b869134af,client_349c41201b,0,no_flag,4839,0.54,20,1
content_013469eece01,client_19581e27de,0,no_flag,458,0.22,104,0
content_bf398aa7400e,client_d4735e3a26,0,no_flag,1,100.0,20,0
content_a0daee2036e8,client_3fdba35f04,0,no_flag,184,0.0,104,1
content_4c437dd8c1ee,client_d4735e3a26,0,no_flag,3,0.0,20,1
content_b16769a2f7d8,client_19581e27de,0,no_flag,4497,0.42,20,1
content_cdf436b07716,client_6208ef0f77,0,low_ctr_visible_page,22303,0.03,104,1
content_5dbb5efbc4cd,client_8527a891e2,0,no_flag,7,0.0,104,0
content_2bb1cc3be229,client_8527a891e2,0,no_flag,193,0.0,104,0
content_d18dd76a29f5,client_19581e27de,0,no_flag,509,0.2,22,1
content_960df9b7aa68,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_75fa2d488710,client_3fdba35f04,0,no_flag,2444,0.65,104,0
content_84de392e7864,client_8527a891e2,0,no_flag,6,0.0,20,1
content_49722effbaae,client_19581e27de,0,no_flag,59,0.0,104,1
content_1625cccaa424,client_349c41201b,0,no_flag,3362,0.57,20,1
content_5c8d86efbed3,client_4e07408562,0,no_flag,4013,0.17,14,1
content_25f7bcf2a206,client_f369cb89fc,0,no_flag,21890,0.1,20,1
content_c6bb205d5263,client_f369cb89fc,0,no_flag,622,0.16,20,1
content_654b1fa84681,client_19581e27de,0,no_flag,19432,0.17,104,1
content_cf1cca76949b,client_e629fa6598,0,no_flag,143,0.7,104,0
content_d4cd013f21bb,client_4e07408562,0,no_flag,9764,0.36,13,0
content_5c37f47e32a7,client_19581e27de,0,no_flag,34127,0.57,22,0
content_d4376419e1aa,client_19581e27de,0,no_flag,4817,0.33,104,1
content_b44e333111a0,client_4e07408562,0,no_flag,4754,1.05,104,0
content_1485c93358b3,client_f369cb89fc,0,no_flag,14,0.0,20,1
content_938b9f889def,client_d029fa3a95,0,no_flag,43,0.0,20,0
content_e843c3b9cde5,client_6208ef0f77,0,no_flag,32945,0.13,104,1
content_320e04a02a9b,client_6208ef0f77,0,no_flag,5829,0.09,104,1
content_32cfb0b2fccf,client_6208ef0f77,0,low_ctr_visible_page,89361,0.01,104,1
content_7932fbf97bec,client_624b60c58c,0,no_flag,267,0.0,105,1
content_0b20c44e537b,client_bbb965ab0c,0,no_flag,1376,0.07,15,1
content_750a8a6662d3,client_19581e27de,0,low_ctr_visible_page,1580,0.06,104,0
content_51e0c9b9c9f5,client_f369cb89fc,0,no_flag,120,0.83,20,1
content_3c3e59a9d639,client_19581e27de,0,no_flag,2073,0.48,104,0
content_bcb5a8ae4601,client_6208ef0f77,0,low_ctr_visible_page,1739,0.06,104,1
content_e310154a589a,client_f74efabef1,0,no_flag,371,0.27,20,0
content_ce7a27d645e2,client_19581e27de,0,no_flag,15047,0.29,104,1
content_a4c14de98168,client_b4944c6ff0,0,no_flag,5896,0.29,20,1
content_82f54bb9c586,client_4e07408562,0,low_ctr_visible_page,21013,0.06,26,1
content_f2d046dd1a6a,client_19581e27de,0,no_flag,1126,0.62,104,1
content_ce12fffea097,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_be5ac0df4aee,client_4ec9599fc2,0,no_flag,3,0.0,104,1
content_a45145406e5f,client_8527a891e2,0,no_flag,160,0.0,104,0
content_f1f2c569870e,client_19581e27de,0,no_flag,304,0.0,22,0
content_cc9de379b52f,client_349c41201b,0,no_flag,2446,1.47,20,0
content_652fd0878729,client_19581e27de,0,no_flag,7133,0.1,20,1
content_9327ac621c48,client_d59eced1de,0,no_flag,41,2.44,20,1
content_24f9cf66f2a4,client_4fc82b26ae,0,no_flag,15,0.0,20,0
content_8c9955a2615a,client_19581e27de,0,no_flag,11175,0.21,104,0
content_70417949a610,client_4ec9599fc2,0,no_flag,232,0.0,20,1
content_e9745f4d14c3,client_349c41201b,0,no_flag,3604,0.17,20,1
content_da8994b4f9c2,client_19581e27de,0,no_flag,241,0.0,22,0
content_48ad047ee638,client_6208ef0f77,0,no_flag,1014,0.39,20,0
content_a062d085136f,client_19581e27de,0,no_flag,40692,0.41,104,0
content_eb4699c6e5be,client_6208ef0f77,0,low_ctr_visible_page,552,0.0,104,0
content_5d63eab66793,client_d029fa3a95,0,no_flag,675,0.15,20,1
content_dc01e2cc035d,client_e629fa6598,0,low_ctr_visible_page,529,0.0,22,1
content_f3d8d4376d47,client_a88a7902cb,0,no_flag,112,0.0,28,1
content_4905723bb4b4,client_6208ef0f77,0,no_flag,1128,0.18,104,1
content_8326cf7a327c,client_3fdba35f04,0,no_flag,929,0.22,19,1
content_f24e819d0999,client_4e07408562,0,no_flag,965,0.1,13,1
content_b7bd590fe572,client_19581e27de,0,low_ctr_visible_page,12331,0.02,104,1
content_9aacc124fd36,client_6208ef0f77,0,no_flag,11391,0.78,104,1
content_b3e1de4781f5,client_8527a891e2,0,no_flag,5,0.0,92,0
content_b79a2cb00c16,client_624b60c58c,0,low_ctr_visible_page,616,0.0,104,0
content_141690bd0376,client_7f2253d7e2,0,low_ctr_visible_page,1034,0.0,20,1
content_33b76f85ef76,client_f369cb89fc,0,no_flag,62,0.0,20,0
content_f91af4096042,client_19581e27de,0,no_flag,1017,0.2,104,1
content_b6175eee5856,client_4ec9599fc2,0,no_flag,113,0.88,104,1
content_9f6c847260db,client_6208ef0f77,0,low_ctr_visible_page,3454,0.06,104,1
content_e193494bafc7,client_6208ef0f77,0,low_ctr_visible_page,1006,0.0,104,0
content_e4a793019dda,client_3fdba35f04,0,low_ctr_visible_page,1473,0.0,20,1
content_f74efabef12e,client_d4735e3a26,0,no_flag,8,0.0,20,1
content_5355cfa1bf08,client_a88a7902cb,0,low_ctr_visible_page,767,0.0,28,0
content_178bd4fd50c3,client_8527a891e2,0,no_flag,30,0.0,20,1
content_bcde9a32f161,client_3fdba35f04,0,no_flag,893,0.22,104,1
content_2d4bb1228930,client_2c624232cd,0,no_flag,147,0.0,22,0
content_89b7700daa7c,client_a88a7902cb,0,no_flag,1829,0.55,28,1
content_f4e1bc61ff68,client_bbb965ab0c,0,no_flag,1277,0.23,15,1
content_cc85c37cc89c,client_19581e27de,0,low_ctr_visible_page,1203,0.0,22,0
content_b53fc679e367,client_4e07408562,0,no_flag,2696,0.22,104,1
content_7fbf1c286903,client_7f2253d7e2,0,no_flag,18522,0.29,20,1
content_c1874fd4994a,client_19581e27de,0,no_flag,4479,0.71,22,1
content_41ba077972d9,client_8527a891e2,0,no_flag,6,0.0,8,0
content_709cd3c792c8,client_19581e27de,0,no_flag,344,0.29,104,0
content_721a36a0da7a,client_8527a891e2,0,no_flag,27,0.0,20,1
content_2ed4cd0eb5a9,client_f74efabef1,0,no_flag,2329,0.09,20,0
content_2930812e9837,client_8722616204,0,no_flag,5,0.0,20,1
content_b0bf8c34eff1,client_98a3ab7c34,0,no_flag,5,0.0,1,0
content_afabd7346730,client_6208ef0f77,0,no_flag,831,0.36,104,1
content_d274ac4158ef,client_4e07408562,0,low_ctr_visible_page,65138,0.01,26,0
content_ae53827c2894,client_3fdba35f04,0,low_ctr_visible_page,548,0.0,104,1
content_2c34c9a1f7b1,client_3fdba35f04,0,no_flag,851,0.12,104,1
content_dd9168b06ca2,client_7f2253d7e2,0,no_flag,920,0.11,20,0
content_68e795b5dc76,client_6208ef0f77,0,no_flag,1678,0.12,104,1
content_a557ce775151,client_8527a891e2,0,no_flag,2348,0.13,104,1
content_cc842b90d89a,client_19581e27de,0,no_flag,35581,0.14,104,0
content_4891cdffbc55,client_19581e27de,0,no_flag,1970,0.15,104,1
content_3848009f8a3d,client_bbb965ab0c,0,no_flag,2047,0.39,15,0
content_a089e21690a5,client_6208ef0f77,0,low_ctr_visible_page,12727,0.05,104,1
content_389fd04f2a91,client_a88a7902cb,0,no_flag,17,0.0,28,1
content_c4f304d338db,client_d4735e3a26,0,no_flag,6,33.33,20,0
content_af3b53f19e6a,client_3fdba35f04,0,no_flag,307,0.0,41,1
content_80fe704ce57e,client_d029fa3a95,0,low_ctr_visible_page,985,0.0,20,1
content_aaf67de098c9,client_19581e27de,0,low_ctr_visible_page,665,0.0,22,0
content_7cfaded3f5a3,client_349c41201b,0,no_flag,3536,0.96,20,0
content_78f3fe2b567d,client_6208ef0f77,0,no_flag,37647,0.52,104,0
content_cfb477a9d5b8,client_19581e27de,0,no_flag,1372,0.15,104,0
content_755ee703ed7a,client_f369cb89fc,0,no_flag,5,0.0,8,1
content_cdedc5993642,client_6208ef0f77,0,no_flag,30109,0.73,20,1
content_a4311c48e8e1,client_6208ef0f77,0,low_ctr_visible_page,8132,0.04,104,1
content_122eaf03916d,client_6208ef0f77,0,no_flag,10217,0.39,104,0
content_42836d250249,client_6208ef0f77,0,low_ctr_visible_page,1582,0.0,104,0
content_0d828cebcd2a,client_7f2253d7e2,0,no_flag,4958,0.3,20,1
content_f14e5d1984c9,client_4e07408562,0,no_flag,464,0.0,104,0
content_78cb6709ef3e,client_19581e27de,0,low_ctr_visible_page,3204,0.0,22,1
content_7500fa056107,client_349c41201b,0,no_flag,5116,1.13,20,1
content_f8bb8ac0d015,client_19581e27de,0,no_flag,10555,0.09,20,0
content_5215e9edceac,client_19581e27de,0,no_flag,53554,0.63,104,0
content_80c0d41cdc85,client_e629fa6598,0,no_flag,77,0.0,20,1
content_6f754cb34b93,client_4ec9599fc2,0,no_flag,1576,1.27,20,1
content_8ebefa214eb6,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_05aa509b8e90,client_a88a7902cb,0,no_flag,14,0.0,28,0
content_f3706cfb4d3e,client_6208ef0f77,0,no_flag,10375,0.16,20,0
content_8a6c6eaff6c1,client_4e07408562,0,no_flag,3221,0.53,13,0
content_0647e85eecab,client_19581e27de,0,no_flag,3534,0.34,104,1
content_49633585530d,client_3fdba35f04,0,no_flag,445,0.0,104,1
content_eea4d12e179b,client_e629fa6598,0,no_flag,165,0.0,20,1
content_70b35c391a2f,client_f74efabef1,0,no_flag,4011,0.3,20,1
content_1556687692d1,client_6208ef0f77,0,no_flag,9779,0.54,104,0
content_46b8e66998c8,client_624b60c58c,0,no_flag,25,0.0,8,0
content_e3ce13eccdf8,client_7f2253d7e2,0,no_flag,2779,0.5,20,1
content_eecf843eea7a,client_7f2253d7e2,0,no_flag,11752,0.31,20,1
content_a1583c483d51,client_4e07408562,0,no_flag,8695,0.23,25,1
content_5c8315e9eb01,client_4e07408562,0,low_ctr_visible_page,1248,0.0,104,1
content_328d470321f0,client_a88a7902cb,0,no_flag,76,0.0,28,1
content_b1b98760b142,client_19581e27de,0,no_flag,13,0.0,22,1
content_6dd258352517,client_19581e27de,0,no_flag,7603,0.5,22,0
content_3e6b2cddb194,client_3fdba35f04,0,no_flag,217,0.0,41,1
content_e2a93338216b,client_bbb965ab0c,0,no_flag,840,0.36,20,0
content_84ac4f6f1261,client_19581e27de,0,no_flag,7946,0.45,104,0
content_55ed3776a077,client_6208ef0f77,0,no_flag,16837,0.71,104,0
content_fa225e2a7a7a,client_a88a7902cb,0,no_flag,105,0.95,28,1
content_cad963420d6b,client_a88a7902cb,0,low_ctr_visible_page,1027,0.0,20,1
content_8e93e440f571,client_d4735e3a26,0,no_flag,41,2.44,20,1
content_53cabc84cc1d,client_19581e27de,0,no_flag,2446,0.29,22,0
content_408b65a74313,client_6208ef0f77,0,no_flag,7151,0.13,104,1
content_72c8ef833176,client_d029fa3a95,0,no_flag,143,0.0,20,1
content_55c06f24f3c3,client_6208ef0f77,0,no_flag,3671,0.35,104,0
content_43f4f15272ea,client_19581e27de,0,no_flag,293,0.68,20,0
content_6b0f184f1493,client_4e07408562,0,no_flag,7535,0.07,25,1
content_ee6f9dbdaf4a,client_e629fa6598,0,no_flag,247,0.4,20,0
content_3a49576fd0e1,client_4e07408562,0,no_flag,817,0.49,104,1
content_884c1bebd58d,client_4e07408562,0,no_flag,1509,0.46,14,1
content_5949b38ca23c,client_9f14025af0,0,no_flag,314,0.64,20,1
content_73d9ffb6e602,client_bbb965ab0c,0,no_flag,116,0.0,20,1
content_e496b9b5c576,client_349c41201b,0,no_flag,6699,0.27,20,0
content_028d91e3feb8,client_7f2253d7e2,0,no_flag,869,0.12,20,1
content_5adad08d4a90,client_7f2253d7e2,0,no_flag,6161,0.13,20,1
content_57cd2fd7d33c,client_19581e27de,0,no_flag,9877,0.11,20,1
content_1ec9f9f698a6,client_f369cb89fc,0,no_flag,408,0.25,20,1
content_01d4f24efea8,client_6208ef0f77,0,no_flag,5241,0.71,104,0
content_34ecaf063087,client_9f14025af0,0,no_flag,3,0.0,20,0
content_873621db1cd6,client_4e07408562,0,no_flag,510,0.98,104,1
content_8e1e06655e78,client_f369cb89fc,0,no_flag,39,0.0,20,1
content_48aea5f70f31,client_f369cb89fc,0,no_flag,1,0.0,8,0
content_89e3ce58715e,client_19581e27de,0,no_flag,92,0.0,22,0
content_f0f4d0d80635,client_19581e27de,0,no_flag,296,0.0,22,0
content_f7d530e80a2c,client_d4735e3a26,0,no_flag,2,50.0,20,0
content_2fcd98550190,client_4ec9599fc2,0,no_flag,332,0.0,104,1
content_ac9f1e665aa6,client_7f2253d7e2,0,no_flag,6703,0.72,20,1
content_074dea45a90a,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_ac62a2317777,client_19581e27de,0,no_flag,1525,0.13,104,1
content_b88c6b220b23,client_4e07408562,0,low_ctr_visible_page,18198,0.04,14,1
content_2dfcecbdbdaf,client_7f2253d7e2,0,no_flag,5420,0.22,20,1
content_d9794795cafc,client_d4735e3a26,0,no_flag,22,4.55,211,0
content_21f86082b4f8,client_19581e27de,0,low_ctr_visible_page,583,0.0,22,0
content_199c37e2c74d,client_a88a7902cb,0,no_flag,685,0.29,20,1
content_af1b2b3f9cc1,client_3fdba35f04,0,no_flag,4058,0.07,20,1
content_2b20c2e88485,client_19581e27de,0,no_flag,376,0.0,104,0
content_115a5fc92151,client_a88a7902cb,0,no_flag,626,0.48,20,1
content_2418bd19d256,client_349c41201b,0,no_flag,25642,0.13,20,1
content_f57a59a44c37,client_19581e27de,0,low_ctr_visible_page,783,0.0,104,0
content_67be2de5043c,client_3fdba35f04,0,low_ctr_visible_page,788,0.0,20,1
content_046012049596,client_19581e27de,0,no_flag,3529,0.57,104,1
content_7a25ab167068,client_19581e27de,0,low_ctr_visible_page,504,0.0,22,0
content_a351be29f266,client_8527a891e2,0,no_flag,197,0.0,104,1
content_19e08c81745c,client_3fdba35f04,0,no_flag,525,0.19,20,1
content_508273c914c5,client_6208ef0f77,0,no_flag,285,0.35,104,1
content_91ce9a303b47,client_19581e27de,0,no_flag,395,0.0,104,0
content_8c7b97e2b3ad,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_fe9e5d4c8546,client_6208ef0f77,0,low_ctr_visible_page,1068,0.0,104,1
content_2e664c836308,client_19581e27de,0,no_flag,6013,0.07,20,1
content_2e4806e94a9d,client_19581e27de,0,no_flag,180,0.0,104,0
content_677b9428c2e9,client_6208ef0f77,0,no_flag,64,0.0,104,1
content_5b34c277da51,client_6208ef0f77,0,low_ctr_visible_page,904,0.0,104,0
content_7388fb24ce43,client_3fdba35f04,0,low_ctr_visible_page,7263,0.0,104,1
content_5d8a509aff52,client_4e07408562,0,no_flag,1160,0.17,104,0
content_7f18abf56b66,client_9f14025af0,0,no_flag,45,2.22,20,1
content_056b0e259990,client_19581e27de,0,no_flag,9880,0.19,20,1
content_86c349526bb1,client_4ec9599fc2,0,no_flag,5,0.0,20,0
content_c0b25b7dbe03,client_d029fa3a95,0,no_flag,18,0.0,183,0
content_1bcdced4d82e,client_19581e27de,0,low_ctr_visible_page,3450,0.06,22,0
content_c37f1f1f337e,client_19581e27de,0,no_flag,19411,0.22,104,1
content_147608c766c3,client_8527a891e2,0,no_flag,36,0.0,20,1
content_bd765ab754cf,client_349c41201b,0,no_flag,71283,0.08,20,0
content_bc13dbce0895,client_19581e27de,0,no_flag,127,0.0,22,1
content_6368dc2a2790,client_19581e27de,0,no_flag,378,0.0,22,0
content_d203ee12cb71,client_b4944c6ff0,0,no_flag,69,0.0,8,0
content_7f3b05623823,client_19581e27de,0,no_flag,5116,0.39,20,0
content_3bd08a2d2168,client_02d20bbd7e,0,no_flag,1,0.0,8,0
content_9c28df7c2fbc,client_f74efabef1,0,no_flag,410,0.98,20,0
content_ea397586b6f4,client_4e07408562,0,no_flag,1984,0.35,7,1
content_0c56061ff682,client_19581e27de,0,no_flag,1770,0.11,22,0
content_890e4beb286f,client_f369cb89fc,0,no_flag,47,0.0,20,1
content_72096fc4ecce,client_e629fa6598,0,no_flag,8721,0.07,22,0
content_6e5ba43b8097,client_3fdba35f04,0,low_ctr_visible_page,667,0.0,104,1
content_5e78fe1e1f35,client_8527a891e2,0,no_flag,8,0.0,20,1
content_fb937217a0d0,client_4e07408562,0,no_flag,2921,0.24,13,1
content_4abe5b7421b4,client_349c41201b,0,no_flag,3733,0.83,20,0
content_45833930e2d7,client_349c41201b,0,no_flag,1114,0.18,20,0
content_fa1b30619fae,client_a88a7902cb,0,no_flag,214,0.0,20,1
content_44eecee903a1,client_19581e27de,0,no_flag,71608,0.32,22,0
content_6556cb57aad1,client_bbb965ab0c,0,no_flag,555,0.54,15,1
content_2087141c51bb,client_a88a7902cb,0,no_flag,13,0.0,20,0
content_7954b7f440ce,client_4e07408562,0,no_flag,742,0.13,13,1
content_b7a670af5e20,client_19581e27de,0,no_flag,33,0.0,20,1
content_7cfb89969aa6,client_d4735e3a26,0,no_flag,3,33.33,20,0
content_3d844ccf0722,client_6208ef0f77,0,low_ctr_visible_page,648,0.0,104,1
content_895f8188c254,client_4ec9599fc2,0,no_flag,123,0.0,104,1
content_1ff47abbc82b,client_f369cb89fc,0,no_flag,7,0.0,20,0
content_dab76ccce53e,client_19581e27de,0,no_flag,1971,0.1,104,1
content_ba1585e19872,client_19581e27de,0,no_flag,244,0.0,22,0
content_145e3598d8fe,client_4e07408562,0,no_flag,856,1.05,104,0
content_00f6a802ea20,client_19581e27de,0,low_ctr_visible_page,6865,0.03,22,1
content_bc046cc4c3e2,client_19581e27de,0,no_flag,729,0.27,104,0
content_da89e57b77d7,client_3fdba35f04,0,no_flag,24579,0.46,26,0
content_7314270af1f3,client_19581e27de,0,no_flag,396,0.0,22,1
content_464c461b425b,client_9400f1b21c,0,low_ctr_visible_page,2076,0.0,20,0
content_2157ece877be,client_6208ef0f77,0,no_flag,5719,0.09,104,1
content_46be433a869f,client_19581e27de,0,no_flag,12477,0.19,104,0
content_df44ce688ab8,client_a88a7902cb,0,no_flag,69,0.0,28,1
content_b40c643dc40b,client_f369cb89fc,0,no_flag,70,1.43,20,0
content_e7da1d48ad15,client_d029fa3a95,0,no_flag,448,0.0,20,0
content_abe942de6952,client_f369cb89fc,0,no_flag,16,0.0,8,1
content_bc51ecfcc88e,client_6208ef0f77,0,no_flag,14910,0.26,104,0
content_f43227b71225,client_19581e27de,0,no_flag,363,0.55,22,1
content_6e80c19e7c78,client_19581e27de,0,no_flag,88,0.0,22,1
content_1c46c4e29885,client_349c41201b,0,no_flag,2495,0.6,20,1
content_678a41507108,client_a88a7902cb,0,no_flag,752,0.27,28,1
content_e8d06edd05d0,client_19581e27de,0,no_flag,1108,0.27,104,0
content_079eb89456d0,client_e29c9c180c,0,no_flag,3,0.0,20,0
content_94c83ed8fe61,client_a88a7902cb,0,no_flag,634,0.32,20,1
content_1052cb379f1d,client_6208ef0f77,0,no_flag,404,0.0,104,1
content_c827b12457b8,client_19581e27de,0,no_flag,426,0.0,22,0
content_446667e15f0c,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_f058631172b3,client_19581e27de,0,low_ctr_visible_page,1289,0.0,104,0
content_c11980744ac8,client_19581e27de,0,no_flag,7842,0.13,104,0
content_0ba5bac11ddc,client_b4944c6ff0,0,no_flag,1832,0.55,20,0
content_9d55fd7b3fcd,client_7f2253d7e2,0,no_flag,1755,0.4,106,0
content_a40bd59024e1,client_e29c9c180c,0,no_flag,3,0.0,20,0
content_e5bd2a5de12e,client_19581e27de,0,no_flag,448,0.0,22,0
content_caaee5b33641,client_4ec9599fc2,0,no_flag,3,0.0,20,0
content_a6045100d027,client_6208ef0f77,0,no_flag,106,0.0,104,1
content_45b46c8ba551,client_d029fa3a95,0,no_flag,140,0.0,20,1
content_6a035954876f,client_f369cb89fc,0,no_flag,1,0.0,8,0
content_febe6bc4e443,client_349c41201b,0,no_flag,17277,0.24,20,1
content_7c345f3f778a,client_19581e27de,0,low_ctr_visible_page,781,0.0,20,0
content_034f7f73eae1,client_19581e27de,0,no_flag,6209,0.11,104,0
content_43e695cf4047,client_4ec9599fc2,0,no_flag,23,0.0,104,1
content_aafbbe914e2c,client_8527a891e2,0,no_flag,7,0.0,20,1
content_316f4b2f98cc,client_8722616204,0,no_flag,20,0.0,8,1
content_65bbea6fc2e4,client_19581e27de,0,no_flag,4377,0.37,20,1
content_85b3955371a3,client_a88a7902cb,0,no_flag,2,0.0,8,0
content_ab1291ff59d4,client_19581e27de,0,no_flag,1868,0.21,104,1
content_ce9d0e4e4dd2,client_4e07408562,0,no_flag,3854,0.36,25,0
content_3e53db8cbce1,client_6208ef0f77,0,no_flag,256,0.39,104,1
content_a6544458b585,client_8527a891e2,0,no_flag,152,0.0,104,0
content_40320dbacf39,client_9400f1b21c,0,low_ctr_visible_page,3713,0.05,20,1
content_4469a34e6710,client_19581e27de,0,low_ctr_visible_page,10871,0.03,22,0
content_26566ec22c0c,client_6208ef0f77,0,no_flag,23324,0.09,104,0
